127.0.0.1 - - [11/Apr/2023:16:09:18 -0400] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [11/Apr/2023:16:20:31 -0400] "POST /projectseries1/AdminController HTTP/1.1" 200 23637
0:0:0:0:0:0:0:1 - - [11/Apr/2023:16:20:31 -0400] "GET /projectseries1/images/in4.jpg HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [11/Apr/2023:16:20:31 -0400] "GET /projectseries1/images/in1.jpg HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [11/Apr/2023:16:20:31 -0400] "GET /projectseries1/images/in4.jpg HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [11/Apr/2023:16:20:31 -0400] "GET /projectseries1/images/in2.jpg HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [11/Apr/2023:16:20:31 -0400] "GET /projectseries1/images/in3.jpg HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [11/Apr/2023:16:21:56 -0400] "POST /projectseries1/AdminController HTTP/1.1" 200 23548
0:0:0:0:0:0:0:1 - - [11/Apr/2023:16:21:57 -0400] "GET /projectseries1/images/in2.jpg HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [11/Apr/2023:16:21:57 -0400] "GET /projectseries1/images/in1.jpg HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [11/Apr/2023:16:21:57 -0400] "GET /projectseries1/images/in3.jpg HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [11/Apr/2023:16:21:57 -0400] "GET /projectseries1/images/in4.jpg HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [11/Apr/2023:16:23:03 -0400] "POST /projectseries1/AdminController HTTP/1.1" 200 23478
0:0:0:0:0:0:0:1 - - [11/Apr/2023:16:23:04 -0400] "GET /projectseries1/images/in1.jpg HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [11/Apr/2023:16:23:04 -0400] "GET /projectseries1/images/in2.jpg HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [11/Apr/2023:16:23:04 -0400] "GET /projectseries1/images/in3.jpg HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [11/Apr/2023:16:23:04 -0400] "GET /projectseries1/images/in4.jpg HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [11/Apr/2023:16:23:31 -0400] "POST /projectseries1/AdminController HTTP/1.1" 200 23408
0:0:0:0:0:0:0:1 - - [11/Apr/2023:16:23:32 -0400] "GET /projectseries1/images/in1.jpg HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [11/Apr/2023:16:23:32 -0400] "GET /projectseries1/images/in2.jpg HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [11/Apr/2023:16:23:32 -0400] "GET /projectseries1/images/in3.jpg HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [11/Apr/2023:16:23:32 -0400] "GET /projectseries1/images/in4.jpg HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [11/Apr/2023:16:24:20 -0400] "POST /projectseries1/AdminController HTTP/1.1" 200 23413
0:0:0:0:0:0:0:1 - - [11/Apr/2023:16:24:20 -0400] "GET /projectseries1/images/in1.jpg HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [11/Apr/2023:16:24:20 -0400] "GET /projectseries1/images/in2.jpg HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [11/Apr/2023:16:24:20 -0400] "GET /projectseries1/images/in3.jpg HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [11/Apr/2023:16:24:20 -0400] "GET /projectseries1/images/in4.jpg HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [11/Apr/2023:16:26:50 -0400] "POST /projectseries1/AdminController HTTP/1.1" 200 23428
0:0:0:0:0:0:0:1 - - [11/Apr/2023:16:26:50 -0400] "GET /projectseries1/images/in1.jpg HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [11/Apr/2023:16:26:50 -0400] "GET /projectseries1/images/in2.jpg HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [11/Apr/2023:16:26:50 -0400] "GET /projectseries1/images/in3.jpg HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [11/Apr/2023:16:26:50 -0400] "GET /projectseries1/images/in4.jpg HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [11/Apr/2023:16:26:54 -0400] "GET /projectseries1/admin-logout.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Apr/2023:16:26:54 -0400] "GET /projectseries1/index.jsp HTTP/1.1" 200 22592
0:0:0:0:0:0:0:1 - - [11/Apr/2023:16:29:57 -0400] "POST /projectseries1/AdminController HTTP/1.1" 200 16507
0:0:0:0:0:0:0:1 - - [11/Apr/2023:16:30:17 -0400] "POST /projectseries1/AdminController HTTP/1.1" 200 16473
0:0:0:0:0:0:0:1 - - [11/Apr/2023:16:30:52 -0400] "POST /projectseries1/AdminController HTTP/1.1" 200 12449
0:0:0:0:0:0:0:1 - - [11/Apr/2023:16:31:50 -0400] "POST /projectseries1/AdminController HTTP/1.1" 200 12453
0:0:0:0:0:0:0:1 - - [11/Apr/2023:17:41:29 -0400] "POST /projectseries1/AdminController HTTP/1.1" 200 12464
0:0:0:0:0:0:0:1 - - [11/Apr/2023:17:42:09 -0400] "POST /projectseries1/AdminController HTTP/1.1" 200 12466
0:0:0:0:0:0:0:1 - - [11/Apr/2023:17:42:28 -0400] "GET /projectseries1/admin-sellers-list.jsp HTTP/1.1" 404 752
0:0:0:0:0:0:0:1 - - [11/Apr/2023:17:42:32 -0400] "GET /projectseries1/admin-sellers-list.jsp HTTP/1.1" 404 752
0:0:0:0:0:0:0:1 - - [11/Apr/2023:17:45:26 -0400] "POST /projectseries1/AdminController HTTP/1.1" 200 12466
0:0:0:0:0:0:0:1 - - [11/Apr/2023:17:45:39 -0400] "GET /projectseries1/admin-sellers-list.jsp HTTP/1.1" 200 128
0:0:0:0:0:0:0:1 - - [11/Apr/2023:17:45:50 -0400] "GET /projectseries1/admin-sellers-list.jsp HTTP/1.1" 200 128
0:0:0:0:0:0:0:1 - - [11/Apr/2023:17:45:58 -0400] "GET /projectseries1/admin-sellers-list.jsp HTTP/1.1" 200 23417
0:0:0:0:0:0:0:1 - - [11/Apr/2023:17:45:58 -0400] "GET /projectseries1/images/in1.jpg HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [11/Apr/2023:17:45:58 -0400] "GET /projectseries1/images/in2.jpg HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [11/Apr/2023:17:45:58 -0400] "GET /projectseries1/images/in3.jpg HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [11/Apr/2023:17:45:58 -0400] "GET /projectseries1/images/in4.jpg HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [11/Apr/2023:17:46:46 -0400] "GET /projectseries1/admin-sellers-list.jsp HTTP/1.1" 200 21691
0:0:0:0:0:0:0:1 - - [11/Apr/2023:17:46:47 -0400] "GET /projectseries1/images/in1.jpg HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [11/Apr/2023:17:46:47 -0400] "GET /projectseries1/images/in2.jpg HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [11/Apr/2023:17:46:47 -0400] "GET /projectseries1/images/in3.jpg HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [11/Apr/2023:17:46:47 -0400] "GET /projectseries1/images/in4.jpg HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [11/Apr/2023:17:48:59 -0400] "GET /projectseries1/admin-sellers-list.jsp HTTP/1.1" 200 12441
0:0:0:0:0:0:0:1 - - [11/Apr/2023:17:49:17 -0400] "GET /projectseries1/admin-sellers-list.jsp HTTP/1.1" 200 12449
0:0:0:0:0:0:0:1 - - [11/Apr/2023:17:50:24 -0400] "GET /projectseries1/admin-sellers-list.jsp HTTP/1.1" 200 13787
0:0:0:0:0:0:0:1 - - [11/Apr/2023:17:53:23 -0400] "GET /projectseries1/admin-sellers-list.jsp HTTP/1.1" 200 15022
0:0:0:0:0:0:0:1 - - [11/Apr/2023:17:53:34 -0400] "GET /projectseries1/admin-seller-edit.jsp?id=1 HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [11/Apr/2023:17:53:40 -0400] "GET /projectseries1/admin-seller-delete.jsp?id=1 HTTP/1.1" 404 753
0:0:0:0:0:0:0:1 - - [11/Apr/2023:17:54:37 -0400] "GET /projectseries1/admin-sellers-list.jsp HTTP/1.1" 200 15039
